c2c3
a7a6
b1a3
a6a5
a3b1
a5a4
d1a4
a8a4
b1a3
a4a5
d2d4
a5a6
g1f3
a6a7
g2g4
a7a8
f3h4
e7e6
d4d5
d8h4
d5e6
d7e6
a3c2
h4g4
b2b4
g4e4
e1d2
e4h1
c2a3
h1f1
a3c2
f1f2
