h2h4
g8f6
g2g3
b8c6
f2f4
d7d5
e2e3
e7e5
f4e5
c6e5
f1b5
c8d7
b5d7
d8d7
d2d4
f8b4
e1f2
d7d6
d4e5
d6e5
h4h5
e5e3
f2e3
f6h5
h1h5
d5d4
e3d4
a7a6
h5e5
e8d8
e5d5
b4d6
d5d6
c7d6
c1g5
d8c8
d1g4
c8b8
g4c8
h8c8
g5c1
c8c2
c1f4
c2b2
f4d6
b8a7
d6c5
a7b8
c5a7
b8a7
b1a3
b2a2
a3b5
a6b5
a1a2
a7b8
a2a8
b8a8
d4c3
h7h6
g3g4
h6h5
g4h5
a8b8
c3b2
b8a8
b2a1
b5b4
g1e2
b4b3
e2c1
b3b2
a1b2
b7b5
b2a3
a8b8
a3b4
b8c7
b4b5
c7b8
b5a4
b8a7
a4b3
a7b8
b3a2
b8a7
a2b1
a7b8
c1a2
b8a7
a2c3
a7b8
c3e2
b8a7
e2g1
a7a6
g1f3
a6a5
f3d2
a5a4
d2f1
a4a3
f1h2
a3a4
h2f3
a4a3
f3d2
a3a4
d2c4
a4b4
c4e3
b4a4
e3c2
a4a5
c2a1
a5a4
b1a2
