d2d4
e7e6
c2c4
g8f6
g2g3
b8c6
b1c3
f8b4
f1g2
e8g8
c1d2
c6d4
d1c1
d7d6
d2f4
e6e5
f4e3
f8e8
e3d4
e5d4
a2a3
b4a5
b2b4
a5b4
a3b4
d4c3
g1f3
d8e7
f3d4
e7f8
a1a2
a7a6
e1g1
c3c2
c1c2
c7c6
d4c6
c8g4
a2a6
a8a6
c6d4
a6a7
h2h3
g4d7
c2d2
d7c6
d4c6
b7c6
f1d1
c6c5
b4c5
d6d5
c4d5
f8c5
d2e1
c5c4
d1c1
c4d4
d5d6
h7h6
d6d7
f6d7
g1h2
d7f6
e1c3
d4c3
c1c3
h6h5
g2f3
g7g5
c3c1
g8g7
h2g2
g7g8
c1b1
g8g7
b1c1
g7g8
c1b1
g8g7
b1c1
