g2g4
d7d5
a2a4
c8g4
c2c3
g4e2
g1h3
e2d1
h3f4
d1a4
d2d3
e7e5
f4h5
b8c6
f1e2
g8f6
h5g3
f8d6
e1d2
e8g8
f2f4
e5f4
e2d1
f4g3
d1e2
g3h2
e2d1
a4d1
d3d4
c6d4
a1a4
d1a4
b1a3
d6a3
h1h2
a3b2
h2h1
b2c1
d2d3
c1e3
c3d4
e3d4
h1h4
a4c6
h4f4
f6e4
d3e2
a8b8
f4f3
d8d6
f3a3
d6a3
e2f1
a3c3
f1g2
c3d3
g2h2
d3c3
h2g2
c3d3
g2h2
d3c3
h2g2
