b1a3
g8f6
a3b5
d7d5
b5c7
d8c7
g2g3
e7e6
f1g2
f8e7
g2d5
e6d5
d2d3
e8g8
d1d2
b8c6
a1b1
d5d4
b2b4
c8e6
a2a3
e6a2
c2c3
a2b1
c3d4
c6d4
d2e3
d4c2
