e2e4
d7d5
f1b5
b8c6
b5c6
b7c6
e4e5
g8f6
e5f6
e7f6
d1e2
c8e6
e2e6
f7e6
h2h4
e6e5
a2a4
f8d6
b2b3
e8g8
a4a5
c6c5
a5a6
c5c4
h4h5
c4b3
c2b3
f6f5
a1a4
f5f4
g2g4
f4f3
d2d3
a8b8
b1c3
b8b3
c3d5
b3d3
d5e7
d8e7
a4e4
d3a3
e4c4
a3a6
c4c3
f8b8
g1f3
e5e4
f3d2
e7e6
e1g1
e6g4
c3g3
g4g3
f2g3
d6g3
f1f5
g3e5
f5e5
a6h6
e5e8
b8e8
g1f1
h6h5
f1g2
e8b8
g2g1
h5h6
g1f1
h6a6
f1g2
a6h6
g2g1
h6a6
g1h2
a6h6
h2g2
h6a6
g2h1
a6h6
h1g1
