h2h4
e7e5
h4h5
d7d5
g2g3
c7c6
f2f3
f8c5
e2e3
d8g5
h5h6
c5e7
h6g7
g5g3
e1e2
g3g1
h1g1
c8g4
g7h8q
e8d7
f3g4
b8a6
h8h7
e7h4
h7f7
d7d6
f7d5
c6d5
e2d3
a8f8
f1e2
f8f2
g4g5
a6c5
d3c3
c5e4
c3b4
f2e2
d1e2
h4g5
e2a6
b7a6
g1g5
e4g5
b4a3
g8h6
a3b3
h6f5
e3e4
f5d4
b3a4
d4c2
e4d5
g5f3
a4b3
c2a1
b3c4
a1c2
d2d3
d6d7
c4b3
f3d4
b3a4
c2e1
d5d6
e1d3
c1h6
d3b2
a4b4
d7d6
h6f8
d6c7
f8d6
c7d6
b4a3
b2d3
a3a4
d3c1
a2a3
c1d3
a4a5
d3c5
a5b4
d6c6
b4c3
a6a5
c3b2
d4b5
a3a4
c5a4
b2a1
b5d4
b1d2
c6d5
d2f1
d5e6
f1h2
e6f5
a1b1
e5e4
h2f1
a4b6
f1e3
f5e6
e3g2
b6c4
g2f4
e6e5
f4d3
e4d3
b1a2
d3d2
a2a1
d2d1q
a1a2
d1c2
a2a1
c2f2
a1b1
f2h2
b1c1
d4b5
c1d1
h2d2
