g2g4
a7a6
f2f3
a6a5
h2h3
b7b6
f3f4
e7e6
h3h4
f7f6
f4f5
e8e7
b2b3
d7d6
c2c3
e7f7
d2d3
f7e7
e2e3
e6f5
g4f5
e7d7
d1f3
c7c6
e1e2
d7c7
f1g2
c7b7
g2h3
b7a6
b3b4
a6b5
c3c4
b5b4
c1d2
b4a4
f3f1
b6b5
e3e4
b5c4
h4h5
c4d3
e2f2
d8b6
d2e3
b6b2
b1d2
c6c5
h3g2
b8d7
e4e5
d6d5
a1d1
g8e7
g1e2
d3e2
h5h6
e2f1k
f2f3
f1d2
f3g3
d2c4
h6g7
e7f5
g3g4
c4e3
g4f3
d7e5
f3f4
e3g2
