e2e3
b8a6
f1a6
d7d5
a6e2
c8g4
h2h4
g4f5
a2a4
d8c8
c2c4
f5d7
b2b3
h7h6
e2f3
c7c6
g1h3
g7g6
e1f1
d7f5
b1a3
c8e6
h3g5
e8d7
f3g4
f5c2
d2d3
e6g4
a4a5
g4d1
