g1f3
f7f6
e2e4
e7e6
f3d4
h7h5
f1b5
a7a5
d4e6
g7g6
e6d8
f8h6
d8e6
b8c6
e6c7
e8f7
c7a8
c6b4
a2a3
f7f8
a3b4
h6g7
a8b6
a5b4
b6c8
f6f5
d2d3
b4b3
c2b3
f5f4
c1f4
g8f6
e1g1
f6g8
f4d6
g8e7
c8e7
g7d4
e7f5
f8e8
f5d4
h8g8
d1f3
h5h4
g1h1
b7b6
h1g1
g6g5
g1h1
g8g6
a1a8
