g1f3
f7f6
b1c3
e7e6
f3e5
f6e5
c3d5
d7d6
d5c7
e8d7
c7a8
b8a6
a8c7
a6b4
c7e6
b4c2
d1c2
d7e6
c2c8
d8c8
h2h3
c8c1
a1c1
b7b6
c1c7
e5e4
c7g7
f8g7
g2g3
g7b2
f1g2
e6e7
g2e4
a7a5
e4h7
h8h7
e1g1
h7h3
f2f3
h3g3
g1h2
g3g7
h2h1
g7h7
h1g1
b2d4
f1f2
h7g7
g1f1
g7g1
f1g1
d4f2
g1f2
a5a4
f2g1
b6b5
e2e3
b5b4
d2d3
b4b3
a2b3
a4b3
g1h1
b3b2
h1g1
b2b1q
g1f2
b1c2
f2g1
c2c1
g1f2
c1d2
f2g1
d2e3
g1h1
e3f3
h1h2
f3e2
h2h1
e2f3
h1h2
f3e2
h2h1
e2f3
