h2h3
d7d5
g2g4
d5d4
c2c3
d4c3
b1c3
d8d4
d1c2
d4c4
c2h7
h8h7
c3d5
c4d5
h3h4
d5h1
h4h5
h1g1
a2a3
c8g4
a1a2
g4e6
b2b3
e6b3
a2c2
b3c2
c1b2
g7g5
b2g7
f8g7
h5h6
g7h6
a3a4
a7a5
d2d3
c2a4
d3d4
g5g4
d4d5
b7b5
d5d6
c7d6
e2e3
b5b4
e1d2
g1f2
d2d3
f2f1
d3d2
f1d1
