d2d4
g8f6
d4d5
e7e6
d5e6
d7e6
h2h4
d8d1
e1d1
f6g4
f2f3
g4f2
d1d2
f2h1
e2e4
b8c6
e4e5
c6e5
f1b5
c8d7
b5e2
e5f3
g1f3
h1g3
e2d3
d7c6
f3d4
c6g2
d3b5
c7c6
b5c6
g2c6
d4b3
f8b4
c2c3
c6a4
c3b4
a4b3
a2b3
g3f5
h4h5
f5d4
a1a3
d4b3
a3b3
a8d8
b3d3
e8e7
b4b5
d8d3
d2d3
h8d8
d3e2
d8d5
c1g5
d5g5
e2f2
g5b5
b1a3
b5b2
a3c2
b2c2
f2g1
e7f6
g1h1
f6g5
h5h6
g5h6
h1g1
a7a5
g1f1
a5a4
f1e1
a4a3
e1d1
c2b2
d1c1
a3a2
c1b2
h6g5
b2a2
h7h5
a2a1
h5h4
a1b2
g5g6
b2a2
g6f6
a2b1
f6g6
b1a1
h4h3
a1a2
g6f6
a2b1
f6g6
b1a1
h3h2
a1b2
h2h1q
b2c2
g6f6
c2d2
h1f3
d2c1
f6g6
c1c2
f3e3
c2b2
g6f6
b2a1
e3c3
a1b1
f6f5
b1a2
c3b4
a2a1
f5g6
a1a2
g6f6
a2a1
f6e5
a1a2
e5f6
a2a1
f6e5
a1a2
e5f6
