h2h4
g8f6
g2g3
e7e5
f2f3
f8c5
g1h3
d7d5
h3g5
h7h6
g5f7
e8f7
d2d3
c8f5
h4h5
b8c6
g3g4
c5b4
c2c3
f6g4
f3g4
f5g4
c3b4
c6b4
d3d4
d8f6
f1g2
e5d4
g2d5
b4d5
b2b4
d5b4
d1b3
g4e6
b3e6
f6e6
h1f1
f7g8
f1f8
a8f8
e2e4
b4c2
e1d2
f8f2
d2d1
e6g4
