h2h4
g8h6
h4h5
h8g8
b1c3
a7a5
c3a4
b8a6
a4c5
a6b4
c5d7
a5a4
d7f8
b4a6
f8h7
f7f5
g1h3
b7b6
h3f4
d8d2
c1d2
a6b8
f4d5
c7c5
d2h6
g7g6
d5b6
e7e6
b6c8
f5f4
h6f4
a8a7
f4b8
a4a3
b8a7
g8h8
a7c5
h8g8
c5a3
g8g7
h5g6
g7g8
c8d6
