b1a3
b7b6
a1b1
a7a6
b1a1
c7c5
g1f3
d7d6
a1b1
a6a5
h1g1
c5c4
b1a1
c4c3
g1h1
b8c6
b2c3
c8a6
a1b1
a8b8
e2e3
a5a4
f1a6
c6d4
a6c4
d6d5
c4d3
f7f5
d3b5
d4c6
b5c6
d8d7
f3e5
h7h6
c6d7
e8d8
e5c6
d8d7
c6b8
d7c8
b8a6
g8f6
b1b6
f6e4
d1f3
e4f2
e1f2
h8h7
f3f5
e7e6
f5f8
c8d7
b6d6
