c2c4
g8f6
d1b3
e7e5
b3f3
f8c5
f3h3
d7d5
e2e4
c8h3
b1c3
f6e4
b2b4
c5f2
e1d1
h3g4
f1e2
e4c3
d2c3
d5c4
d1c2
g4f5
c2b2
d8d5
g1h3
f5h3
e2c4
d5g2
a2a4
g2h1
b2b1
h1e4
c4d3
e4d3
b1a2
d3c3
c1f4
h3e6
a2b1
e5f4
h2h4
f2e3
a1a3
c3c1
