b1a3
f7f6
a1b1
e7e5
b2b3
d7d6
b1a1
c7c6
a3c4
c8g4
h2h3
h7h6
a1b1
b7b5
c4b2
f8e7
b1a1
e8f8
a1b1
g7g5
h1h2
g4h3
g1h3
f8g7
b1a1
d8f8
a1b1
c6c5
e2e3
d6d5
b1a1
b8c6
f1b5
e7d8
b5c6
f8d6
c6a8
g5g4
d1g4
g7h7
g4g3
d6b6
a8d5
d8c7
d5e4
f6f5
e4f5
b6g6
g3g6
