h2h4
a7a6
h4h5
a6a5
h5h6
a5a4
h6g7
a4a3
g7h8q
a3b2
c1b2
b7b6
d1c1
b6b5
c1d1
b5b4
d1c1
b4b3
b1c3
b3c2
e2e3
