h2h3
g8f6
g2g4
h8g8
c2c3
b8a6
h3h4
f6g4
h4h5
g8h8
a2a3
a8b8
h5h6
g7h6
h1h6
f8h6
b2b3
h6d2
e1d2
g4f2
a1a2
f2e4
d2c2
a6b4
c2b2
b4d3
d1d3
e4c5
d3h7
c5a4
b3a4
h8h7
g1f3
e8f8
f3e5
f8g7
e5d7
d8d7
c1e3
d7d2
b1d2
a7a5
e3a7
b8a8
a7d4
g7h6
d4a7
a8a7
d2e4
c8g4
f1h3
g4h3
b2c2
h7g7
c2b2
g7g1
b2c2
g1c1
c2b2
c1b1
b2b1
f7f5
e4f2
h3f1
b1b2
f1e2
f2e4
f5e4
b2c2
e2d1
c2b2
d1a4
c3c4
e7e5
b2c3
c7c5
a2e2
b7b5
e2b2
b5b4
b2b4
c5b4
a3b4
a5b4
c3b4
a7b7
b4a4
b7b4
a4b4
h6g5
b4a4
g5f4
a4b4
f4e3
b4a4
e3d2
a4b4
e4e3
b4a4
e5e4
a4b4
e3e2
b4a4
e2e1q
a4b4
d2c1
b4a4
e1d1
a4b4
d1d6
b4a4
d6a6
a4b4
a6c4
b4c4
e4e3
c4d4
e3e2
d4e4
e2e1q
e4d4
e1d1
d4e4
d1h1
e4d4
h1g1
d4e4
g1g6
e4d4
g6b6
d4e4
b6e6
e4d4
e6d6
d4e4
d6c6
e4d4
c6f6
d4e4
f6f3
e4d4
f3c3
d4e4
c3e3
e4d5
e3b3
d5e5
b3g3
e5d5
g3d3
d5e5
d3c3
e5d5
c3f3
d5e5
f3e3
e5d5
e3e6
d5d4
e6e4
d4e4
