b1a3
h7h5
a3b5
b8c6
g1h3
f7f6
g2g3
c6b8
a2a4
e8f7
b2b4
e7e5
d2d4
a7a6
a1a2
a6b5
c1e3
d7d5
e3g5
f6g5
a4b5
f8b4
