h2h3
c7c5
b1c3
h7h6
g2g3
e7e5
a2a3
d8e7
f2f3
b8a6
c3d5
a6b4
f3f4
a7a6
a3a4
h8h7
d5e7
f7f6
e7f5
f8d6
h1h2
g7g5
f5g7
h7g7
h2h1
g5f4
g1f3
g7f7
d2d3
e8d8
g3g4
d6f8
e1f2
d7d6
h1h2
c8f5
f1g2
f8e7
h2h1
f5e6
e2e3
b7b5
c1d2
f6f5
a4a5
b4a2
h1h2
a8a7
g4g5
e6d7
b2b3
h6g5
