f2f3
b8c6
d2d3
c6e5
g1h3
e5f3
e2f3
g8h6
c1h6
g7h6
e1d2
a7a6
d2c1
a6a5
b1d2
a8a6
d1e2
a6b6
e2e7
d8e7
h3f4
e7e1
