b1a3
g8f6
d2d3
f6e4
f2f3
c7c6
c1f4
d8a5
b2b4
a5b4
c2c3
e4c3
d1d2
b4a3
d2c1
a3c1
a1c1
c3e2
e1e2
g7g5
f4e3
h7h5
e3f4
g5f4
c1c4
h8h7
g1h3
f7f6
h1g1
e8d8
g1h1
b8a6
h1g1
a8b8
g1h1
a6c7
h1g1
c7b5
g1h1
b8a8
h1g1
b5d6
g1h1
a8b8
h1g1
d6c4
d3c4
b8a8
g1h1
a8b8
h1g1
b7b6
g1h1
b8a8
h1g1
a7a5
g1h1
a8a6
h1g1
a6a8
g1h1
b6b5
h1g1
b5c4
g1h1
a8a6
h1g1
c8b7
g1h1
b7c8
h1g1
f8h6
g1h1
d8c7
h1g1
c7d8
g1h1
d7d5
h1g1
c8h3
g2h3
e7e5
g1g8
h6f8
g8g1
d8d7
g1g8
d7e6
g8f8
h7e7
f8h8
e6d7
f1g2
c6c5
a2a3
a5a4
e2d1
d7d6
d1c1
d6c6
c1b1
h5h4
h8c8
c6b6
c8b8
b6c7
b8h8
c7d7
b1a1
e7g7
h8f8
g7g2
f8h8
g2h2
h8h7
d7d6
h7f7
h2h1
a1a2
h1h3
f7f6
d6d7
f6a6
c4c3
a2a1
h3f3
a1b1
c5c4
b1a1
f3f1
