g2g4
d7d5
a2a4
c8g4
e2e4
g4d1
c2c3
e8d7
f2f4
e7e5
f4e5
d8h4
e1d1
h4e4
g1h3
e4c2
d1c2
g8e7
f1c4
d5c4
b1a3
b8c6
c2d1
e7g6
h3g5
g6e5
h1f1
f7f6
d2d3
c4d3
f1g1
f6g5
c1g5
b7b5
a1c1
e5g4
a3c2
g4e3
d1e1
f8b4
g1f1
e3g2
e1f2
b4c5
c2e3
g2e3
b2b3
e3f5
f2f3
c6e5
f3g2
f5h4
g2h1
c5g1
h1g1
e5f3
g1f2
d7e6
c1d1
f3g5
d1d2
a8f8
f2e1
f8f1
e1f1
b5a4
b3b4
h8d8
d2d1
g5e4
f1g1
d3d2
d1c1
d2c1q
