h2h4
a7a6
h4h5
b8c6
h5h6
e7e5
h6g7
d8f6
g7h8k
d7d5
h1h7
f6f4
h7f7
a6a5
f7c7
f4e4
g2g3
c6a7
f2f3
a7c6
f3e4
b7b6
e4d5
