b1a3
b8a6
h2h4
h7h5
g1f3
g8f6
f3g5
f6d5
e2e3
d5e3
b2b4
e7e5
c2c3
c7c5
f2e3
d8a5
b4b5
a5d8
c1b2
d8c7
g5f7
a6b4
f7e5
f8d6
g2g3
h8h6
a1c1
a8b8
d2d4
b8a8
d1c2
b4a2
e5f7
a8b8
e1d2
h6h7
f7d8
h7h8
b2a1
d6f8
c2d1
c7e5
d1c2
e5c7
c2d1
c7e5
d1c2
e5c7
