b1a3
b8c6
c2c3
e7e5
f2f4
e5f4
b2b4
d8h4
g2g3
f4g3
g1f3
g3g2
f3h4
g2h1q
c1b2
h1h2
h4f5
d7d5
d2d4
c8f5
f1g2
h2g2
