h2h4
g8f6
g2g3
d7d5
f2f4
f6e4
h4h5
e4g3
h1h4
e7e5
h4h2
e5f4
f1g2
f8d6
g2d5
b8d7
d5f7
e8f7
h5h6
g7g6
h2f2
d8h4
f2f4
d6f4
e2e4
g3e4
e1f1
h4f2
