g1f3
a7a5
e2e3
g7g5
f1d3
e7e6
e1g1
b7b5
d3e4
b5b4
e4a8
c7c5
d2d3
f8e7
b1d2
e7f8
d2e4
d7d5
e4g5
d8g5
f3g5
b8a6
d1f3
g8e7
g5f7
e7f5
f7h8
f5e3
c1e3
f8e7
f3h5
e8d7
h8f7
c8b7
a8b7
e7f8
f7e5
d7e7
h5g5
e7d6
b7a6
h7h5
e5f7
d6c7
g5d8
c7c6
g1h1
f8h6
e3g5
h6g5
f7e5
