d2d4
g8f6
d4d5
e7e6
d5e6
f7e6
d1d4
b8c6
d4c3
f8b4
a2a4
d7d5
h2h4
b4c3
b2c3
e6e5
g2g3
c8f5
c1g5
f5c2
b1a3
c2a4
f1g2
e8g8
g2d5
d8d5
h1h2
f6g4
h2h3
d5c5
h4h5
c5c3
g5d2
c3a1
d2c1
a1c1
