h2h4
b8a6
c2c3
a8b8
e2e3
b7b6
f1a6
c8a6
b1a3
g7g6
d1e2
f7f6
e2a6
d8c8
a6c8
b8c8
g1e2
f8h6
a3b5
a7a6
b5c7
c8c7
e3e4
e7e6
e1d1
c7b7
h1g1
b7a7
e2f4
e8f7
f4g6
g8e7
g6h8
f7e8
h8g6
e7g6
b2b4
b6b5
e4e5
g6f8
e5f6
e8d8
g1e1
a7a8
e1e6
d8c7
e6a6
a8c8
a6a7
c7b8
a7d7
c8c4
d7h7
h6g7
f6g7
b8a8
g7f8q
c4c8
f8c8
