c2c4
f7f5
e2e4
f5e4
d1g4
e7e5
b1a3
f8a3
b2a3
a7a5
g1e2
g7g6
g4e4
g6g5
e4e5
g8e7
e5h8
e7g8
h8g8
e8e7
g8d8
e7d8
d2d4
d7d6
c1g5
d8d7
a1b1
a8a7
b1c1
a5a4
g5h4
h7h5
h2h3
a7a6
e2f4
a6a7
c1c3
d6d5
c4d5
a7a8
f4h5
b7b6
c3c7
d7c7
h5f6
c8h3
g2h3
b6b5
f1b5
b8c6
d5c6
a8e8
f6e8
c7c8
b5a4
c8b8
e8d6
b8a7
a4c2
a7a8
d6c4
a8b8
e1g1
b8c7
h4g3
c7c6
g3f4
c6b5
c2d3
b5c6
d3e4
c6d7
e4c6
d7c6
f1b1
c6d5
c4e3
d5d4
b1c1
d4e4
f4g3
e4d4
g3f4
d4e4
f4g3
e4d4
g3f4
