a2a3
a7a6
b2b3
a6a5
c2c3
a5a4
b3a4
b7b6
d2d3
c7c6
e1d2
c6c5
d2e1
d7d6
g2g3
d6d5
e1d2
c5c4
d2e1
c4d3
e2d3
d8c7
e1e2
c7e5
e2d2
e5f5
d2e1
f5f6
e1e2
f6f5
e2e1
f5f6
e1e2
f6f5
e2e1
