e2e4
e7e5
f1c4
f7f6
d1h5
g7g6
c4a6
g6h5
a2a3
b7a6
c2c3
g8e7
d2d3
c7c5
g1f3
b8c6
a1a2
d8a5
b1d2
f8h6
h1g1
e8g8
h2h3
h6f4
g1h1
a5a4
h1f1
a4c2
f1g1
c2c1
