a2a3
h7h5
b2b3
g7g5
c2c3
b8c6
d2d3
a8b8
e1d2
b8a8
d2e1
b7b5
e1d2
a7a5
d2e1
c6d4
e1d2
c7c5
d2e1
d8b6
e1d2
c8a6
d2e1
h5h4
e1d2
g5g4
d2e1
c5c4
e1d2
b6c5
d2e1
a6c8
e1d2
h4h3
d2e1
g4g3
e1d2
d4e6
d2e1
f7f5
e1d2
e6c7
d2e1
f5f4
e1d2
c5b6
d2e1
b6a6
e1d2
c8b7
d2e1
a5a4
e1d2
f4f3
d2e1
g3f2
e1d2
f3e2
d2c2
f2g1q
c2b2
e7e6
b2a2
a8c8
a2b2
g8h6
b2a2
h3g2
a2b2
b7c6
b2a2
a4b3
d1b3
h6g8
a2b2
d7d5
b2a2
c7a8
a2b2
b5b4
b2a2
c4d3
a2b2
f8d6
b2a2
d6c5
a2b2
e6e5
b2a2
g1f2
a2b2
e5e4
b2a2
g2f1q
a2b2
c5d6
b2a2
h8h7
a2b2
g8e7
b2a2
d3d2
a2b2
h7h4
b2a2
h4h6
a2b2
d2d1q
b2a2
f1e1
a2b2
c6b7
b2a2
b7c6
a2b2
e7g6
b2a2
d6b8
a2b2
e4e3
b2a2
b8a7
a2b2
f2h4
b2a2
h4f6
a2b2
d5d4
b2a2
a6c4
b3c4
d4d3
h2h3
h6h4
a3a4
f6d8
a4a5
c8c7
a5a6
a8b6
c3b4
g6h8
a2b2
d8b8
b2a2
c7b7
a2b2
b7e7
b2a2
d3d2
b4b5
e7h7
a2a3
b8e5
a3a2
h7b7
b5c6
e5g7
c6c7
b6a8
c7c8q
