c2c3
e7e5
d2d4
e5d4
c3d4
f8b4
d1d2
b4d2
b1d2
d7d5
d2f3
b8c6
f3h4
c6d4
a1b1
d4c2
e1d1
d8h4
d1c2
c8f5
e2e4
h4f2
g1e2
f5e4
c2b3
f2b6
b3c3
b6f6
e2d4
e4b1
f1b5
c7c6
b5c6
b7c6
h1e1
g8e7
e1e7
e8e7
h2h4
f6g6
d4c6
g6c6
c3b3
c6c1
g2g3
c1e3
b3a4
e3g3
a2a3
g3h4
b2b4
e7e8
a4a5
b1d3
a3a4
h4d8
