e2e4
b8c6
g1f3
g8f6
e4e5
f6e4
d1e2
d7d5
e5d6
e4d6
b1c3
c8g4
d2d3
c6d4
e2d1
g4f3
g2f3
d8d7
c1e3
d4c6
f1g2
d7e6
e1g1
d6f5
e3f4
f5d4
f4c7
e6d7
c7g3
e7e6
c3e4
d4f5
g3f4
e6e5
f4g5
f8e7
g5e7
d7e7
d1d2
f5h4
g2h3
h4f3
g1h1
f3d2
e4d2
c6b4
d2f3
b4c2
a1d1
c2d4
f3d4
e7h4
d4b5
e8e7
h3g2
a7a5
g2b7
a8b8
d3d4
b8b7
a2a4
e7f6
b2b4
a5b4
d4e5
f6e5
f1e1
e5f6
d1d4
h4f2
e1f1
f2f1
