b1a3
h7h6
a1b1
a7a5
b1a1
c7c5
d2d4
g8f6
a1b1
h8g8
b1a1
b7b5
d4c5
c8b7
a1b1
f6h7
d1d3
g7g6
b1a1
b7d5
d3d5
d8c8
d5d2
e8d8
d2f4
a8a7
f4f7
a7a6
c1e3
a6a7
a1b1
e7e6
f7g8
h6h5
a3b5
a5a4
b5a7
c8b7
e3g5
h7g5
g8f8
d8c7
f8f4
d7d6
f4d6
