g1f3
g8f6
b1c3
e7e6
e2e4
f8b4
e4e5
f6g4
h2h3
g4e5
f3e5
d8f6
e5g4
f6d4
c3b5
d4e4
g4e3
e8g8
b5c7
b4d2
c1d2
d7d5
c7a8
b8c6
d1h5
e6e5
a8c7
d5d4
f1d3
c8g4
h3g4
e4d3
c2d3
h7h6
e3d5
f8d8
g4g5
d8d6
g5h6
g7h6
d2h6
d6g6
h6g7
g6h6
d5f6
h6f6
h5h7
