a2a4
e7e5
a4a5
e5e4
a5a6
e4e3
a6b7
c8b7
d2e3
f8b4
c2c3
b4c3
b2c3
b7e4
a1a7
e4b1
a7a8
b8c6
a8d8
c6d8
d1d7
e8d7
c3c4
h7h5
c4c5
h5h4
c5c6
d8c6
e3e4
b1e4
e2e3
e4c2
e3e4
c2e4
f2f4
e4b1
f4f5
b1f5
g2g4
f5e4
g4g5
e4h1
g5g6
f7g6
h2h3
c6e7
c1h6
g7h6
e1d2
c7c5
d2c3
e7d5
c3c4
d5e3
c4c5
e3f1
c5b6
h6h5
b6a7
g6g5
a7b8
g8h6
b8a7
h6f7
a7a6
h8h6
a6a7
h1g2
a7b8
h6b6
b8a7
b6c6
a7a8
c6a6
a8b8
a6a8
