g1f3
e7e6
b1c3
d8f6
f3e5
f6e5
c3d5
e5d5
h2h3
d5g2
f1g2
h7h5
g2b7
c8b7
e1g1
b7e4
f1e1
f8b4
g1f1
b8a6
d2d3
a8b8
d3e4
b4e1
d1e1
a6c5
c1f4
c5e4
f4c7
b8b2
c7d6
e4d6
f1g1
h8h6
e1c3
h6g6
g1f1
b2b5
c3g7
g6g7
a1e1
b5g5
f2f3
g5g1
f1f2
g7g2
f2e3
g1e1
e3d2
e1e2
d2d1
e2c2
a2a3
c2a2
h3h4
d6f5
f3f4
e6e5
f4e5
a2a1
