a2a3
g8h6
a1a2
f7f6
a2a1
a7a5
a1a2
b8c6
a2a1
d7d6
a1a2
c6a7
a2a1
b7b5
a1a2
g7g5
a2a1
a7c6
a1a2
h6f7
a2a1
c6e5
a1a2
e5c4
a2a1
c4b2
a1a2
b2d1
a2a1
d1f2
a1a2
f2h1
a2a1
a5a4
a1a2
