b1a3
c7c6
g1h3
b7b5
a3b5
f7f6
b5a7
b8a6
a7c8
h7h6
c8e7
d7d6
e7g8
a8c8
g8h6
g7g6
h6g8
a6c5
g8f6
e8f7
b2b4
d8f6
b4c5
f7e8
