c2c4
g7g5
a2a4
a7a5
b2b4
d7d6
c1b2
h7h5
d1b3
h5h4
e1d1
d6d5
d1e1
a8a6
e1d1
d8d7
d1e1
h8h7
e1d1
h7h8
d1e1
a6c6
e1d1
c6c4
d2d4
f8h6
b4b5
d7h3
e2e4
b8d7
e4e5
f7f6
b5b6
h3f3
f1e2
h6f8
e5e6
f3f4
b6c7
d7b8
b3e3
b8d7
e3c3
c4c7
e6d7
e8f7
d7c8q
c7c6
c8d7
f4c7
d7d8
c7e5
d8d7
e5d4
b1d2
d4c3
d1e1
c6c5
e1d1
c3b2
g1f3
b2e5
h1f1
e5g3
f1g1
g3f2
g2g4
c5c7
h2h3
f2g2
f3h2
f8h6
h2f3
g2e2
