a2a4
b8a6
g1h3
a8b8
b2b3
d7d6
c1a3
g7g5
h3g5
h7h5
a3d6
e8d7
d6c7
b7b5
c7d8
b5a4
b3a4
f7f6
d8e7
b8b2
e7f8
h8h7
g5h7
c8b7
h7f6
d7c8
f6g8
b2b5
a4b5
a6c5
g8e7
c8d7
a1a7
h5h4
a7b7
d7e6
b7b6
e6d7
b6d6
d7e8
d6d8
e8d8
e7c6
d8d7
c6b8
d7c7
b5b6
c7b7
f8c5
b7b8
c5d6
b8c8
b6b7
c8d8
b7b8q
d8d7
b8c7
d7e8
c7c8
e8f7
c8f8
f7g6
f8f7
g6h6
f7f6
h6h7
f6h4
h7g8
h4g5
g8h8
g5g8
h8g8
h2h3
g8h8
d6e5
h8g8
e5d6
g8g7
d6f8
g7h7
e2e4
h7g8
f1c4
g8h8
d1h5
