g2g3
d7d5
f2f3
d5d4
e1f2
d4d3
e2e4
d8d4
f2g2
d4c5
a2a4
c5b4
e4e5
b4d4
a4a5
d4c5
a5a6
b7b5
e5e6
f7e6
f3f4
c5c6
g2h3
e8f7
b2b3
c6h1
b1a3
h1g1
f4f5
b5b4
f5f6
e6e5
h3h4
g1h2
h4g5
e7f6
