h2h4
f7f6
h4h5
e7e6
g2g4
f6f5
g4f5
e8f7
f5e6
d7e6
h5h6
f8e7
h6g7
d8d2
e1d2
h7h6
g7h8q
g8f6
h8f6
e7f6
h1h6
c7c5
h6f6
f7f6
f2f4
f6f7
e2e4
f7g7
d1g4
g7h7
g4h4
h7g8
h4h8
g8h8
e4e5
h8g7
d2e1
a7a5
c2c4
b7b5
c4b5
c5c4
f1c4
g7g8
c4e6
c8e6
a2a4
b8c6
b5c6
a8f8
c6c7
e6h3
g1h3
g8f7
e5e6
f7f6
c7c8q
f8g8
c8f8
g8f8
h3g5
f8f7
g5e4
f6g7
e6f7
g7h6
f7f8q
h6g6
f8e8
g6h6
e8h8
h6g6
h8g8
g6h6
g8g5
h6h7
g5f5
h7g7
f5e5
g7g6
e5h5
g6h5
e4g3
h5g4
g3e2
g4h3
e2g1
h3g4
b2b3
g4h5
f4f5
h5h4
g1f3
h4g3
c1f4
g3h3
f3g1
h3g4
f4c1
g4f5
g1e2
f5e4
e2c3
e4e5
c1f4
e5d4
f4e3
d4e5
e3d4
e5e6
d4g1
e6d7
c3a2
d7e8
a2c1
e8e7
g1c5
e7d7
c5a3
d7c8
a3b2
c8c7
b2e5
c7d7
e5c3
d7e7
c3b4
a5b4
a4a5
e7e6
a5a6
e6e5
c1d3
e5d5
d3b4
d5d6
a6a7
d6c5
b4d3
c5c6
a7a8q
c6b6
a8d8
b6b7
d8b8
b7c6
b8e8
c6b6
e8e3
b6c6
e3f3
c6d7
f3h3
d7c6
h3h1
c6b5
h1b7
