h2h4
h7h6
h4h5
d7d6
g2g3
d8d7
f2f4
d7h3
g1h3
c8h3
h1h3
b7b6
f4f5
d6d5
h3h1
b6b5
g3g4
a7a6
e2e3
a6a5
f1b5
b8d7
b5d7
e8d7
d2d4
g7g5
c2c3
a8d8
d1a4
c7c6
a4c6
d7c6
b2b3
d8b8
f5f6
g8f6
e3e4
f6h5
e4d5
c6d5
c3c4
d5d4
c1b2
d4d3
h1h3
h5g3
h3g3
d3c2
g3c3
c2b2
c3c2
b2a1
c2c1
b8b3
b1d2
a1a2
c1a1
a2a1
d2b3
a1b2
b3a5
h6h5
g4h5
h8h5
a5c6
h5h1
e1d2
h1d1
d2d1
e7e6
c6a5
g5g4
a5b7
f7f5
b7d8
f5f4
d8e6
g4g3
e6f8
g3g2
f8d7
g2g1q
d1e2
g1e1
e2e1
f4f3
d7b6
f3f2
e1f2
b2c1
b6d5
c1d1
d5c3
d1c2
c3a2
c2b2
a2b4
b2b3
b4d3
b3c4
