b1a3
e7e6
h2h4
f8c5
b2b4
g8f6
a3b5
e8e7
c1b2
c5f2
e1f2
f6e4
f2e3
e7f8
g1f3
d7d5
b5d4
f8g8
e3d3
e4f2
d3e3
f2d1
e3d3
d1f2
d3e3
f2h1
h4h5
d8f6
g2g4
e6e5
a2a3
f6f4
e3d3
e5d4
e2e4
f4e4
