g2g3
g7g6
f1g2
e7e6
g1f3
c7c6
d2d3
a7a6
c2c3
d8g5
f3g5
e8d8
g5e6
d8e7
e6f8
g8h6
c1h6
e7f6
f8h7
f6f5
h6g7
f5g4
d1a4
g4f5
g2h3
