h2h3
a7a6
g1f3
a6a5
f3g1
a5a4
b1a3
b7b6
c2c3
c8b7
d1a4
a8a4
b2b3
a4a5
d2d4
a5a6
g2g3
b7h1
h3h4
h1e4
h4h5
e4f5
e2e4
a6a7
a3c4
f5e4
c4b6
c7b6
a2a4
e4f5
g1h3
a7a5
