b1c3
b8a6
c3e4
c7c5
e4c5
a6c5
g1h3
c5b3
a2b3
g8h6
a1a7
a8a7
h3f4
d8b6
f4h5
b6f2
e1f2
e7e6
h5g7
f8g7
f2f3
g7b2
c1b2
h6g4
b2h8
g4h2
h1h2
a7a5
h8g7
a5a8
g7h8
e6e5
h8g7
b7b5
g7h8
f7f6
h8g7
a8b8
g7h8
d7d6
h8g7
b8b6
g7h8
c8h3
h2h3
e8d8
h8g7
d6d5
g7h8
d8c7
h8g7
h7h6
g7h8
b6c6
h8g7
c6c2
g7h8
c2d2
d1d2
b5b4
h8g7
c7c8
g7h8
e5e4
f3g3
d5d4
h8g7
e4e3
g7h8
e3d2
h8g7
d4d3
g7h8
d3e2
h8g7
e2f1q
g7h8
f1g2
g3g2
c8b7
h8g7
h6h5
g7h8
h5h4
h8g7
b7c8
g7h8
c8b8
h8g7
f6f5
g7h8
b8b7
h8g7
b7c8
g7h8
f5f4
h8g7
f4f3
g2f3
c8b8
g7h8
b8c8
h8g7
c8d7
g7h8
d7c8
h8g7
