b1a3
g7g5
e2e3
c7c5
a3c4
d8c7
d1f3
c7g3
f2g3
a7a5
c4b6
d7d6
f1b5
b8c6
b5c6
b7c6
f3c6
c8d7
c6a8
d7c8
a8c8
