g2g3
e7e6
g1f3
d8e7
d2d3
g7g5
b2b3
a7a5
e1d2
h7h5
c1b2
e8d8
b2h8
d7d5
e2e3
d5d4
h8d4
d8e8
d4b2
e7d8
b1c3
a8a7
d3d4
a7a6
f1b5
b8c6
f3e5
f8d6
b5a6
b7b5
e5c6
d6e5
c6d8
b5b4
a6c8
e5d4
e3d4
g8f6
d1f3
c7c5
f3f6
h5h4
f6f7
e8d8
c3b5
h4g3
a2a3
a5a4
f2g3
g5g4
h2h3
c5d4
a3b4
a4b3
c2b3
e6e5
h3g4
d4d3
g4g5
d8c8
g3g4
e5e4
b5d6
c8b8
d6e4
b8c8
b4b5
c8b8
b3b4
b8c8
b5b6
c8d8
b4b5
d8c8
g5g6
c8d8
g4g5
d8c8
b6b7
c8b8
b2e5
