b2b3
e7e6
c1a3
f8a3
d2d3
e8f8
e1d2
f8e8
e2e3
e8f8
d1h5
f8e8
h5f5
e6f5
d2d1
d8g5
c2c3
g5g2
g1h3
g2h2
c3c4
h2h3
h1h3
