h2h4
e7e6
h4h5
e8e7
g2g4
e7e8
f2f4
e8e7
g4g5
b8a6
e2e4
e7d6
e4e5
d6e7
f1a6
c7c6
a6e2
b7b5
e2f1
d8b6
g1e2
a8b8
e2c3
b6d4
c3d5
d4d5
h1g1
d5e4
e1f2
e4f4
f2e2
f4e5
e2d3
e5d5
d3c3
b5b4
