b1a3
b8a6
h2h4
g8f6
e2e3
a8b8
f1a6
b7a6
g2g3
d7d5
a3c4
d5c4
a2a3
b8b2
g3g4
c8g4
h4h5
g4d1
a3a4
d1c2
a1a2
b2a2
d2d4
c4d3
c1d2
a2a4
d2b4
a4b4
g1f3
f6h5
f3h2
b4b1
e1d2
b1h1
h2f1
h1f1
e3e4
d8d4
e4e5
d4a1
e5e6
a1b1
e6f7
e8f7
d2e3
f7g8
e3f3
e7e5
f3e4
f8d6
e4f3
h5f6
f3e3
d6c5
e3f3
d3d2
f3g3
f6e4
g3g4
d2d1q
g4h3
f1h1
h3g2
b1a1
f2f4
a1b1
f4e5
b1a1
e5e6
a1b1
e6e7
b1a1
e7e8r
g8f7
e8e4
d1g1
g2f3
h1h3
f3e2
a1d1
