h2h4
a7a6
h4h5
a6a5
h5h6
g7g5
h1h5
b8c6
g2g4
e7e6
f2f3
e6e5
e2e4
g8h6
f1b5
a5a4
g1h3
b7b6
e1f1
f7f6
b5c6
d7c6
f1g2
b6b5
