b1c3
g7g6
g1f3
f8g7
d2d4
b8c6
c1g5
e8f8
e2e4
h7h6
g5h4
g6g5
h4g3
g5g4
f3e5
g8f6
e5g4
f6g4
d1g4
h6h5
g4e2
c6d4
e2d2
d4e6
h2h4
g7h6
d2e2
h6g7
c3d5
g7b2
a1b1
b2d4
c2c3
d4c5
g3e5
h8h6
e5d4
e6d4
c3d4
c5d4
e2d2
d4g7
d2g5
h6g6
g5h5
f8g8
d5f4
g6f6
f4d5
f6g6
d5f4
g6f6
f4d5
f6c6
h5f3
e7e6
f1b5
e6d5
b5c6
d7c6
e4d5
c6d5
e1f1
a8b8
f1g1
c8e6
a2a4
d8d6
f3e3
d5d4
e3d3
g7e5
d3e4
e6d5
e4g4
g8h8
g4h5
h8g8
h5g4
g8f8
b1d1
b8e8
a4a5
d6a3
f2f4
a3e3
g1f1
d5c4
g4e2
c4e2
f1e1
e2d3
