h2h3
b8c6
h3h4
c6d4
b2b3
g8f6
f2f4
f6e4
c2c3
e4g3
e2e4
d4e6
b1a3
g3h1
d2d3
h1g3
d1g4
g3f1
a3c2
f1h2
g4f5
a8b8
f5a5
b8a8
c1e3
h2g4
a5h5
g4f6
h5f5
g7g6
c2a3
g6f5
e3c1
f5e4
a3b1
e4d3
e1f2
f6e4
