c2c4
b8c6
e2e4
a8b8
d1c2
b8a8
a2a3
a8b8
f2f4
b8a8
b2b4
c6b4
a3b4
g8f6
a1a7
a8a7
b4b5
f6e4
c2e4
a7a1
e4h7
h8h7
d2d3
a1b1
h2h4
b1c1
