b1a3
f7f6
e2e3
c7c6
c2c3
d8c7
d1g4
c7d8
g1h3
b7b5
g4a4
a7a5
d2d3
b5b4
f2f4
c8b7
e3e4
a8a7
a4b5
c6c5
e1d1
d8c7
d1e2
b8c6
e2f3
g7g5
e4e5
c7e5
f3g3
e5e4
b5c6
e4e2
c6d7
e8d7
