b1a3
e7e5
a1b1
e5e4
a3b5
e4e3
b5d6
c7d6
b2b4
h7h5
b1b3
b7b5
b3e3
f8e7
e3b3
b8c6
b3e3
c6b4
e3b3
b4d3
c2d3
d8a5
b3a3
a5b4
d1b3
b4c5
b3c3
c5d5
c1b2
d5f5
c3g7
b5b4
g7h8
b4a3
h8g8
e7f8
b2a1
f5e6
g8h7
e6a2
h7e4
f8e7
